x-axis,1,2,3,4
second,Ampere,Ampere,Ampere,Volt
+124.9375E-06,+941.8853935E-03,+47.8077897727E+00,+382.8401225E-03,+16.9664795E-03
+125.2750E-06,+945.9799402E-03,+47.8543187148E+00,+386.4693798E-03,+15.5110542E-03
+125.6125E-06,+946.9105190E-03,+48.0590460598E+00,+384.4221064E-03,+16.9664795E-03
+125.9500E-06,+951.0050658E-03,+48.0823105309E+00,+384.8873958E-03,+15.9391205E-03
+126.2875E-06,+951.9356446E-03,+48.2312031455E+00,+387.3999586E-03,+18.8499710E-03
+126.6250E-06,+956.0301914E-03,+48.4591949615E+00,+389.4472320E-03,+15.9391205E-03
+126.9625E-06,+956.9607702E-03,+48.5615586340E+00,+389.9125214E-03,+19.2780372E-03
+127.3000E-06,+961.9858958E-03,+48.5848231051E+00,+391.4945054E-03,+17.3945457E-03
+127.6375E-06,+966.0804425E-03,+48.7104512486E+00,+390.8431002E-03,+17.8226120E-03
+127.9750E-06,+967.0110213E-03,+48.8360793922E+00,+396.5196310E-03,+19.7061035E-03
+128.3125E-06,+971.1055681E-03,+48.9384430647E+00,+394.9376470E-03,+19.2780372E-03
+128.6500E-06,+972.0361469E-03,+48.9849720067E+00,+397.4502098E-03,+17.3945457E-03
+128.9875E-06,+976.1306937E-03,+49.1896993518E+00,+399.4974832E-03,+17.3945457E-03
+129.3250E-06,+977.0612725E-03,+49.2129638228E+00,+398.5669043E-03,+17.3945457E-03
+129.6625E-06,+981.1558193E-03,+49.3385919664E+00,+395.4029364E-03,+17.8226120E-03
+130.0000E-06,+981.1558193E-03,+49.4409556389E+00,+399.4974832E-03,+19.2780372E-03
+130.3375E-06,+981.1558193E-03,+49.4874845809E+00,+399.4974832E-03,+17.3945457E-03
+130.6750E-06,+982.0863981E-03,+49.6922119260E+00,+399.9627726E-03,+17.8226120E-03
+131.0125E-06,+987.1115236E-03,+49.7387408680E+00,+402.4753354E-03,+19.7061035E-03
+131.3500E-06,+991.2060704E-03,+49.9667326841E+00,+405.9184769E-03,+19.7061035E-03
+131.6875E-06,+991.2060704E-03,+50.0690963566E+00,+411.1297183E-03,+18.8499710E-03
+132.0250E-06,+993.0672280E-03,+50.0923608277E+00,+407.5004609E-03,+15.9391205E-03
+132.3625E-06,+1.0012563216E+00,+50.2179889712E+00,+410.0130237E-03,+19.7061035E-03
+132.7000E-06,+1.0012563216E+00,+50.3668815858E+00,+412.0602971E-03,+19.7061035E-03
+133.0375E-06,+1.0021869004E+00,+50.5483444598E+00,+411.5950077E-03,+19.7061035E-03
+133.3750E-06,+1.0062814471E+00,+50.4925097293E+00,+410.4783131E-03,+19.2780372E-03
+133.7125E-06,+1.0062814471E+00,+50.7205015454E+00,+415.5034387E-03,+17.8226120E-03
+134.0500E-06,+1.0072120259E+00,+50.8228652179E+00,+420.0632749E-03,+19.7061035E-03
+134.3875E-06,+1.0113065727E+00,+50.8461296890E+00,+421.6452588E-03,+19.2780372E-03
+134.7250E-06,+1.0131677303E+00,+50.9950223035E+00,+419.1326961E-03,+17.3945457E-03
+135.0625E-06,+1.0213568239E+00,+51.2230141196E+00,+417.5507121E-03,+17.8226120E-03
+135.4000E-06,+1.0213568239E+00,+51.3253777921E+00,+420.9938537E-03,+19.7061035E-03
+135.7375E-06,+1.0213568239E+00,+51.3486422631E+00,+426.6703844E-03,+19.7061035E-03
+136.0750E-06,+1.0222874027E+00,+51.4742704067E+00,+425.0884004E-03,+19.7061035E-03
+136.4125E-06,+1.0263819494E+00,+51.5998985502E+00,+427.1356738E-03,+19.7061035E-03
+136.7500E-06,+1.0273125282E+00,+51.7255266938E+00,+427.1356738E-03,+19.7061035E-03
+137.0875E-06,+1.0323376538E+00,+51.8511548373E+00,+427.1356738E-03,+19.7061035E-03
+137.4250E-06,+1.0364322006E+00,+51.9767829809E+00,+427.6009632E-03,+19.2780372E-03
+137.7625E-06,+1.0364322006E+00,+52.1024111244E+00,+430.1135260E-03,+17.8226120E-03
+138.1000E-06,+1.0373627794E+00,+52.2513037390E+00,+432.1607994E-03,+19.7061035E-03
+138.4375E-06,+1.0414573262E+00,+52.4560310841E+00,+432.1607994E-03,+20.1341697E-03
+138.7750E-06,+1.0423879050E+00,+52.4792955551E+00,+432.6260888E-03,+22.0176612E-03
+139.1125E-06,+1.0474130305E+00,+52.5816592276E+00,+435.1386516E-03,+22.0176612E-03
+139.4500E-06,+1.0515075773E+00,+52.6049236986E+00,+437.6512144E-03,+21.5895950E-03
+139.7875E-06,+1.0515075773E+00,+52.7538163132E+00,+439.6984878E-03,+19.7061035E-03
+140.1250E-06,+1.0524381561E+00,+52.9585436583E+00,+439.6984878E-03,+19.2780372E-03
+140.4625E-06,+1.0565327029E+00,+52.9818081293E+00,+440.1637772E-03,+18.2506782E-03
+140.8000E-06,+1.0565327029E+00,+53.1074362728E+00,+441.7457611E-03,+21.5895950E-03
+141.1375E-06,+1.0574632817E+00,+53.2330644164E+00,+440.1637772E-03,+19.7061035E-03
+141.4750E-06,+1.0624884073E+00,+53.3586925599E+00,+442.6763399E-03,+20.1341697E-03
+141.8125E-06,+1.0665829540E+00,+53.4843207035E+00,+445.1889027E-03,+22.0176612E-03
+142.1500E-06,+1.0665829540E+00,+53.5866843760E+00,+447.7014655E-03,+22.0176612E-03
+142.4875E-06,+1.0675135328E+00,+53.6332133181E+00,+448.8181601E-03,+21.5895950E-03
+142.8250E-06,+1.0725386584E+00,+53.8379406631E+00,+444.7236133E-03,+19.7061035E-03
+143.1625E-06,+1.0766332052E+00,+53.8612051341E+00,+445.1889027E-03,+20.1341697E-03
+143.5000E-06,+1.0766332052E+00,+54.0100977487E+00,+448.1667549E-03,+21.5895950E-03
+143.8375E-06,+1.0775637840E+00,+54.2148250937E+00,+452.7265911E-03,+19.7061035E-03
+144.1750E-06,+1.0825889096E+00,+54.2613540358E+00,+454.7738645E-03,+19.7061035E-03
+144.5125E-06,+1.0876140351E+00,+54.4660813808E+00,+455.2391539E-03,+19.7061035E-03
+144.8500E-06,+1.0907780031E+00,+54.5126103229E+00,+456.8211379E-03,+19.7061035E-03
+145.1875E-06,+1.0876140351E+00,+54.7173376679E+00,+455.2391539E-03,+20.1341697E-03
+145.5250E-06,+1.0917085819E+00,+54.7406021390E+00,+457.2864273E-03,+22.0176612E-03
+145.8625E-06,+1.0926391607E+00,+54.8429658115E+00,+457.7517167E-03,+21.5895950E-03
+146.2000E-06,+1.0967337075E+00,+54.8894947535E+00,+459.7989901E-03,+20.1341697E-03
+146.5375E-06,+1.0976642863E+00,+55.1174865696E+00,+459.3337006E-03,+21.5895950E-03
+146.8750E-06,+1.1017588330E+00,+55.2431147132E+00,+458.6822955E-03,+20.1341697E-03
+147.2125E-06,+1.1026894119E+00,+55.3454783857E+00,+464.8241156E-03,+22.0176612E-03
+147.5500E-06,+1.1067839586E+00,+55.3454783857E+00,+465.7546944E-03,+22.0176612E-03
+147.8875E-06,+1.1077145374E+00,+55.3920073277E+00,+468.9186624E-03,+21.5895950E-03
+148.2250E-06,+1.1127396630E+00,+55.6199991438E+00,+465.2894050E-03,+20.1341697E-03
+148.5625E-06,+1.1168342098E+00,+55.7456272874E+00,+467.8019678E-03,+22.0176612E-03
+148.9000E-06,+1.1186953674E+00,+55.8712554309E+00,+470.3145306E-03,+22.0176612E-03
+149.2375E-06,+1.1259538821E+00,+55.9968835745E+00,+472.3618040E-03,+22.0176612E-03
+149.5750E-06,+1.1227899142E+00,+56.1225117180E+00,+472.3618040E-03,+22.0176612E-03
+149.9125E-06,+1.1268844609E+00,+56.2481398616E+00,+472.3618040E-03,+22.4457275E-03
+150.2500E-06,+1.1278150397E+00,+56.3505035341E+00,+472.8270934E-03,+23.9011528E-03
+150.5875E-06,+1.1319095865E+00,+56.3737680051E+00,+474.8743668E-03,+22.0176612E-03
+150.9250E-06,+1.1328401653E+00,+56.4761316776E+00,+476.2702350E-03,+22.0176612E-03
+151.2625E-06,+1.1369347121E+00,+56.4993961487E+00,+481.4814763E-03,+21.5895950E-03
+151.6000E-06,+1.1369347121E+00,+56.6482887632E+00,+477.3869296E-03,+20.1341697E-03
+151.9375E-06,+1.1387958697E+00,+56.8530161083E+00,+478.3175084E-03,+22.0176612E-03
+152.2750E-06,+1.1460543844E+00,+56.8762805793E+00,+481.9467657E-03,+22.0176612E-03
+152.6125E-06,+1.1428904164E+00,+57.0019087229E+00,+480.3647818E-03,+22.4457275E-03
+152.9500E-06,+1.1469849632E+00,+57.1042723954E+00,+482.4120551E-03,+24.3292190E-03
+153.2875E-06,+1.1479155420E+00,+57.1508013374E+00,+482.8773445E-03,+23.9011528E-03
+153.6250E-06,+1.1520100888E+00,+57.3787931535E+00,+485.3899073E-03,+22.0176612E-03
+153.9625E-06,+1.1538712464E+00,+57.5044212970E+00,+487.9024701E-03,+22.0176612E-03
+154.3000E-06,+1.1620603399E+00,+57.6067849696E+00,+489.9497435E-03,+22.0176612E-03
+154.6375E-06,+1.1620603399E+00,+57.6300494406E+00,+489.9497435E-03,+22.0176612E-03
+154.9750E-06,+1.1629909187E+00,+57.7556775841E+00,+490.4150329E-03,+22.0176612E-03
+155.3125E-06,+1.1670854655E+00,+57.8813057277E+00,+492.9275957E-03,+21.5895950E-03
+155.6500E-06,+1.1670854655E+00,+57.9836694002E+00,+495.4401585E-03,+20.1341697E-03
+155.9875E-06,+1.1680160443E+00,+58.0069338712E+00,+497.9527213E-03,+22.0176612E-03
+156.3250E-06,+1.1730411699E+00,+58.1558264858E+00,+499.5347052E-03,+22.0176612E-03
+156.6625E-06,+1.1780662955E+00,+58.3838183019E+00,+497.9527213E-03,+22.0176612E-03
+157.0000E-06,+1.1812302634E+00,+58.4861819744E+00,+500.4652840E-03,+22.4457275E-03
+157.3375E-06,+1.1780662955E+00,+58.5094464454E+00,+502.0472680E-03,+24.3292190E-03
+157.6750E-06,+1.1840219999E+00,+58.6118101180E+00,+500.4652840E-03,+23.9011528E-03
+158.0125E-06,+1.1922110934E+00,+58.6583390600E+00,+502.5125574E-03,+22.0176612E-03
+158.3500E-06,+1.1922110934E+00,+58.9095953471E+00,+503.4431362E-03,+22.0176612E-03
+158.6875E-06,+1.1922110934E+00,+59.1143226922E+00,+507.0723936E-03,+22.0176612E-03
+159.0250E-06,+1.1931416722E+00,+59.1143226922E+00,+506.4209884E-03,+22.4457275E-03
+159.3625E-06,+1.1972362190E+00,+59.1608516342E+00,+511.6322298E-03,+24.3292190E-03
+159.7000E-06,+1.1981667978E+00,+59.3888434503E+00,+508.0029724E-03,+23.9011528E-03
+160.0375E-06,+1.2022613445E+00,+59.4912071228E+00,+510.5155352E-03,+22.0176612E-03
+160.3750E-06,+1.2031919233E+00,+59.5377360649E+00,+512.0975192E-03,+22.0176612E-03
+160.7125E-06,+1.2072864701E+00,+59.7657278809E+00,+510.9808246E-03,+22.4457275E-03
+161.0500E-06,+1.2082170489E+00,+59.8913560245E+00,+514.6100820E-03,+23.9011528E-03
+161.3875E-06,+1.2123115957E+00,+59.9937196970E+00,+513.4933874E-03,+22.8737938E-03
+161.7250E-06,+1.2132421745E+00,+60.0169841680E+00,+517.5879342E-03,+25.7846443E-03
+162.0625E-06,+1.2173367213E+00,+60.1658767826E+00,+517.5879342E-03,+22.4457275E-03
+162.4000E-06,+1.2173367213E+00,+60.3706041276E+00,+517.5879342E-03,+24.3292190E-03
+162.7375E-06,+1.2182673001E+00,+60.3938685987E+00,+518.0532236E-03,+24.3292190E-03
+163.0750E-06,+1.2223618468E+00,+60.5194967422E+00,+520.1004969E-03,+24.7572853E-03
+163.4125E-06,+1.2232924256E+00,+60.6451248858E+00,+520.5657863E-03,+26.2127105E-03
+163.7500E-06,+1.2273869724E+00,+60.7707530293E+00,+523.0783491E-03,+24.3292190E-03
+164.0875E-06,+1.2283175512E+00,+60.8963811729E+00,+524.6603331E-03,+24.3292190E-03
+164.4250E-06,+1.2324120980E+00,+61.0220093164E+00,+523.5436385E-03,+23.9011528E-03
+164.7625E-06,+1.2333426768E+00,+61.1243729889E+00,+528.1034747E-03,+22.4457275E-03
+165.1000E-06,+1.2374372235E+00,+61.1243729889E+00,+529.6854587E-03,+24.3292190E-03
+165.4375E-06,+1.2383678024E+00,+61.1709019310E+00,+527.6381853E-03,+24.3292190E-03
+165.7750E-06,+1.2424623491E+00,+61.3988937471E+00,+528.5687641E-03,+24.3292190E-03
+166.1125E-06,+1.2424623491E+00,+61.5245218906E+00,+532.1980215E-03,+24.3292190E-03
+166.4500E-06,+1.2433929279E+00,+61.6501500342E+00,+531.5466163E-03,+24.3292190E-03
+166.7875E-06,+1.2465568959E+00,+61.7525137067E+00,+537.6884365E-03,+24.3292190E-03
+167.1250E-06,+1.2433929279E+00,+61.7757781777E+00,+537.6884365E-03,+24.3292190E-03
+167.4625E-06,+1.2474874747E+00,+61.9246707923E+00,+537.6884365E-03,+24.7572853E-03
+167.8000E-06,+1.2484180535E+00,+62.1293981373E+00,+538.1537259E-03,+26.2127105E-03
+168.1375E-06,+1.2525126003E+00,+62.1759270794E+00,+540.2009992E-03,+24.3292190E-03
+168.4750E-06,+1.2534431791E+00,+62.3806544244E+00,+540.2009992E-03,+24.3292190E-03
+168.8125E-06,+1.2584683047E+00,+62.3806544244E+00,+540.6662886E-03,+24.3292190E-03
+169.1500E-06,+1.2625628514E+00,+62.4271833665E+00,+542.7135620E-03,+24.7572853E-03
+169.4875E-06,+1.2634934302E+00,+62.6319107115E+00,+542.7135620E-03,+26.2127105E-03
+169.8250E-06,+1.2666573982E+00,+62.6551751826E+00,+543.6441408E-03,+24.3292190E-03
+170.1625E-06,+1.2644240090E+00,+62.7808033261E+00,+547.7386876E-03,+24.3292190E-03
+170.5000E-06,+1.2726131026E+00,+62.9064314697E+00,+547.2733982E-03,+24.7572853E-03
+170.8375E-06,+1.2726131026E+00,+63.0320596132E+00,+546.1567036E-03,+26.2127105E-03
+171.1750E-06,+1.2735436814E+00,+63.1576877568E+00,+550.2512504E-03,+24.3292190E-03
+171.5125E-06,+1.2785688070E+00,+63.2600514293E+00,+550.2512504E-03,+24.3292190E-03
+171.8500E-06,+1.2826633537E+00,+63.3065803713E+00,+550.7165398E-03,+24.3292190E-03
+172.1875E-06,+1.2826633537E+00,+63.5113077164E+00,+553.2291026E-03,+24.3292190E-03
+172.5250E-06,+1.2826633537E+00,+63.5345721874E+00,+555.2763760E-03,+24.3292190E-03
+172.8625E-06,+1.2835939325E+00,+63.6602003309E+00,+556.2069548E-03,+24.3292190E-03
+173.2000E-06,+1.2886190581E+00,+63.7858284745E+00,+560.3015015E-03,+24.7572853E-03
+173.5375E-06,+1.2927136049E+00,+63.8881921470E+00,+560.3015015E-03,+26.6407768E-03
+173.8750E-06,+1.2927136049E+00,+63.9114566180E+00,+559.3709227E-03,+26.2127105E-03
+174.2125E-06,+1.2936441837E+00,+64.0370847616E+00,+556.6722442E-03,+24.7572853E-03
+174.5500E-06,+1.2977387304E+00,+64.1627129051E+00,+562.3487749E-03,+26.2127105E-03
+174.8875E-06,+1.2977387304E+00,+64.2883410487E+00,+560.7667909E-03,+24.7572853E-03
+175.2250E-06,+1.2986693093E+00,+64.4139691922E+00,+563.7446431E-03,+26.6407768E-03
+175.5625E-06,+1.3036944348E+00,+64.5395973358E+00,+567.3739005E-03,+26.2127105E-03
+175.9000E-06,+1.3077889816E+00,+64.6652254793E+00,+565.7919165E-03,+24.7572853E-03
+176.2375E-06,+1.3077889816E+00,+64.7675891519E+00,+567.8391899E-03,+26.6407768E-03
+176.5750E-06,+1.3087195604E+00,+64.7908536229E+00,+567.8391899E-03,+26.6407768E-03
+176.9125E-06,+1.3137446860E+00,+64.9164817664E+00,+568.3044793E-03,+26.6407768E-03
+177.2500E-06,+1.3169086539E+00,+65.0421099100E+00,+570.3517527E-03,+26.6407768E-03
+177.5875E-06,+1.3137446860E+00,+65.1444735825E+00,+570.8170421E-03,+26.6407768E-03
+177.9250E-06,+1.3187698115E+00,+65.1910025246E+00,+572.8643155E-03,+26.6407768E-03
+178.2625E-06,+1.3237949371E+00,+65.3957298696E+00,+573.7948943E-03,+27.0688430E-03
+178.6000E-06,+1.3269589051E+00,+65.4422588117E+00,+577.4241516E-03,+28.0962020E-03
+178.9375E-06,+1.3237949371E+00,+65.6469861567E+00,+575.8421677E-03,+24.7572853E-03
+179.2750E-06,+1.3278894839E+00,+65.6702506277E+00,+578.3547305E-03,+26.6407768E-03
+179.6125E-06,+1.3297506415E+00,+65.7958787713E+00,+580.8672932E-03,+26.6407768E-03
+179.9500E-06,+1.3379397350E+00,+65.9215069148E+00,+582.4492772E-03,+26.6407768E-03
+180.2875E-06,+1.3379397350E+00,+66.0471350584E+00,+580.4020038E-03,+26.6407768E-03
+180.6250E-06,+1.3388703138E+00,+66.1494987309E+00,+580.8672932E-03,+26.6407768E-03
+180.9625E-06,+1.3429648606E+00,+66.1727632019E+00,+582.9145666E-03,+27.0688430E-03
+181.3000E-06,+1.3438954394E+00,+66.2983913455E+00,+583.3798560E-03,+28.0962020E-03
+181.6375E-06,+1.3479899862E+00,+66.4240194890E+00,+585.4271294E-03,+25.1853515E-03
+181.9750E-06,+1.3470594074E+00,+66.5496476326E+00,+586.3577082E-03,+28.5242683E-03
+182.3125E-06,+1.3448260182E+00,+66.6752757761E+00,+589.5216762E-03,+26.6407768E-03
+182.6500E-06,+1.3539456906E+00,+66.8009039197E+00,+585.8924188E-03,+26.6407768E-03
+182.9875E-06,+1.3571096585E+00,+66.9032675922E+00,+588.4049816E-03,+26.6407768E-03
+183.3250E-06,+1.3548762694E+00,+66.9265320632E+00,+590.4522550E-03,+26.6407768E-03
+183.6625E-06,+1.3639959417E+00,+67.0521602068E+00,+590.4522550E-03,+26.6407768E-03
+184.0000E-06,+1.3671599097E+00,+67.1777883503E+00,+591.3828338E-03,+27.0688430E-03
+184.3375E-06,+1.3639959417E+00,+67.3034164939E+00,+595.9426700E-03,+28.5242683E-03
+184.6750E-06,+1.3680904885E+00,+67.4290446374E+00,+597.5246539E-03,+26.6407768E-03
+185.0125E-06,+1.3690210673E+00,+67.5546727810E+00,+596.4079594E-03,+27.0688430E-03
+185.3500E-06,+1.3731156141E+00,+67.6803009245E+00,+600.0372167E-03,+28.5242683E-03
+185.6875E-06,+1.3740461929E+00,+67.8291935391E+00,+597.9899433E-03,+27.0688430E-03
+186.0250E-06,+1.3781407396E+00,+68.0106564131E+00,+598.4552327E-03,+28.5242683E-03
+186.3625E-06,+1.3781407396E+00,+67.9548216826E+00,+600.5025061E-03,+26.6407768E-03
+186.7000E-06,+1.3781407396E+00,+68.1828134987E+00,+600.9677955E-03,+27.0688430E-03
+187.0375E-06,+1.3800018973E+00,+68.2851771712E+00,+603.4803583E-03,+28.5242683E-03
+187.3750E-06,+1.3891215696E+00,+68.3084416423E+00,+605.0623423E-03,+27.0688430E-03
+187.7125E-06,+1.3922855375E+00,+68.4108053148E+00,+603.9456477E-03,+28.9523345E-03
+188.0500E-06,+1.3891215696E+00,+68.4573342568E+00,+608.5054839E-03,+28.5242683E-03
+188.3875E-06,+1.3932161164E+00,+68.6620616019E+00,+610.0874679E-03,+27.0688430E-03
+188.7250E-06,+1.3941466952E+00,+68.6853260729E+00,+608.5054839E-03,+28.9523345E-03
+189.0625E-06,+1.3973106631E+00,+68.8109542165E+00,+610.5527573E-03,+28.5242683E-03
+189.4000E-06,+1.3941466952E+00,+68.9133178890E+00,+610.5527573E-03,+27.0688430E-03
+189.7375E-06,+1.3982412419E+00,+68.9365823600E+00,+611.9486255E-03,+28.5242683E-03
+190.0750E-06,+1.3991718207E+00,+69.0854749746E+00,+617.6251562E-03,+26.6407768E-03
+190.4125E-06,+1.4041969463E+00,+69.2902023196E+00,+616.0431723E-03,+27.0688430E-03
+190.7500E-06,+1.4092220719E+00,+69.2902023196E+00,+618.0904456E-03,+28.9523345E-03
+191.0875E-06,+1.4133166187E+00,+69.3367312617E+00,+617.6251562E-03,+28.5242683E-03
+191.4250E-06,+1.4133166187E+00,+69.5414586067E+00,+616.5084617E-03,+27.0688430E-03
+191.7625E-06,+1.4133166187E+00,+69.5647230777E+00,+620.6030084E-03,+28.5242683E-03
+192.1000E-06,+1.4142471975E+00,+69.7136156923E+00,+620.6030084E-03,+27.0688430E-03
+192.4375E-06,+1.4183417442E+00,+69.9183430374E+00,+620.6030084E-03,+28.9523345E-03
+192.7750E-06,+1.4202029018E+00,+69.9416075084E+00,+621.5335872E-03,+28.5242683E-03
+193.1125E-06,+1.4274614166E+00,+70.0672356519E+00,+625.6281340E-03,+27.0688430E-03
+193.4500E-06,+1.4242974486E+00,+70.2161282665E+00,+625.1628446E-03,+28.9523345E-03
+193.7875E-06,+1.4283919954E+00,+70.3975911405E+00,+623.5808606E-03,+28.5242683E-03
+194.1250E-06,+1.4293225742E+00,+70.3184919390E+00,+626.5587128E-03,+27.0688430E-03
+194.4625E-06,+1.4334171209E+00,+70.4441200826E+00,+631.1185490E-03,+28.9523345E-03
+194.8000E-06,+1.4334171209E+00,+70.5697482261E+00,+633.1658224E-03,+28.9523345E-03
+195.1375E-06,+1.4343476998E+00,+70.6953763697E+00,+633.1658224E-03,+28.9523345E-03
+195.4750E-06,+1.4393728253E+00,+70.8210045132E+00,+633.1658224E-03,+28.9523345E-03
+195.8125E-06,+1.4434673721E+00,+70.9466326568E+00,+633.1658224E-03,+28.9523345E-03
+196.1500E-06,+1.4434673721E+00,+71.0722608003E+00,+633.6311118E-03,+29.3804008E-03
+196.4875E-06,+1.4443979509E+00,+71.1746244729E+00,+635.6783852E-03,+30.8358261E-03
+196.8250E-06,+1.4494230765E+00,+71.1978889439E+00,+636.6089640E-03,+28.9523345E-03
+197.1625E-06,+1.4525870444E+00,+71.3235170874E+00,+640.7035107E-03,+29.3804008E-03
+197.5000E-06,+1.4494230765E+00,+71.4491452310E+00,+640.7035107E-03,+30.8358261E-03
+197.8375E-06,+1.4544482021E+00,+71.5747733745E+00,+640.2382213E-03,+28.9523345E-03
+198.1750E-06,+1.4585427488E+00,+71.7004015181E+00,+638.6562373E-03,+28.9523345E-03
+198.5125E-06,+1.4585427488E+00,+71.8260296616E+00,+641.1688001E-03,+28.9523345E-03
+198.8500E-06,+1.4594733276E+00,+71.9283933342E+00,+643.6813629E-03,+28.9523345E-03
+199.1875E-06,+1.4635678744E+00,+71.9516578052E+00,+645.2633469E-03,+28.9523345E-03
+199.5250E-06,+1.4644984532E+00,+72.0772859487E+00,+643.6813629E-03,+28.9523345E-03
+199.8625E-06,+1.4685930000E+00,+72.2029140923E+00,+646.1939257E-03,+28.9523345E-03
+200.2000E-06,+1.4685930000E+00,+72.3285422358E+00,+648.2411991E-03,+28.9523345E-03
+200.5375E-06,+1.4704541576E+00,+72.4541703794E+00,+648.2411991E-03,+29.3804008E-03
+200.8750E-06,+1.4786432511E+00,+72.5565340519E+00,+649.1717779E-03,+30.8358261E-03
+201.2125E-06,+1.4795738299E+00,+72.5797985229E+00,+653.7316141E-03,+28.9523345E-03
+201.5500E-06,+1.4827377979E+00,+72.6821621954E+00,+655.7788874E-03,+28.9523345E-03
+201.8875E-06,+1.4795738299E+00,+72.7054266665E+00,+655.3135980E-03,+28.9523345E-03
+202.2250E-06,+1.4836683767E+00,+72.8543192811E+00,+653.7316141E-03,+28.9523345E-03
+202.5625E-06,+1.4845989555E+00,+73.0590466261E+00,+656.2441769E-03,+28.9523345E-03
+202.9000E-06,+1.4896240811E+00,+73.0823110971E+00,+658.2914502E-03,+29.3804008E-03
+203.2375E-06,+1.4937186278E+00,+73.2079392407E+00,+658.7567396E-03,+31.2638923E-03
+203.5750E-06,+1.4937186278E+00,+73.3335673842E+00,+660.3387236E-03,+30.8358261E-03
+203.9125E-06,+1.4946492067E+00,+73.4359310567E+00,+659.2220290E-03,+29.3804008E-03
+204.2500E-06,+1.4996743322E+00,+73.4591955278E+00,+662.3859970E-03,+30.8358261E-03
+204.5875E-06,+1.5037688790E+00,+73.5848236713E+00,+659.6873185E-03,+29.3804008E-03
+204.9250E-06,+1.5028383002E+00,+73.7337162859E+00,+665.8291386E-03,+31.2638923E-03
+205.2625E-06,+1.5006049110E+00,+73.9384436309E+00,+665.8291386E-03,+30.8358261E-03
+205.6000E-06,+1.5087940046E+00,+73.9617081020E+00,+666.2944280E-03,+29.8084670E-03
+205.9375E-06,+1.5087940046E+00,+74.0408073035E+00,+667.8764120E-03,+32.7193176E-03
+206.2750E-06,+1.5106551622E+00,+73.9849725730E+00,+666.7597174E-03,+29.3804008E-03
+206.6125E-06,+1.5188442557E+00,+74.2129643891E+00,+670.8542642E-03,+30.8358261E-03
+206.9500E-06,+1.5197748345E+00,+74.3385925326E+00,+671.3195536E-03,+28.9523345E-03
+207.2875E-06,+1.5238693813E+00,+74.4642206762E+00,+673.3668270E-03,+29.3804008E-03
+207.6250E-06,+1.5247999601E+00,+74.5898488197E+00,+673.8321164E-03,+31.2638923E-03
+207.9625E-06,+1.5279639281E+00,+74.6922124922E+00,+675.4141003E-03,+30.8358261E-03
+208.3000E-06,+1.5247999601E+00,+74.7387414343E+00,+673.3668270E-03,+29.3804008E-03
+208.6375E-06,+1.5288945069E+00,+74.9434687793E+00,+673.8321164E-03,+31.2638923E-03
+208.9750E-06,+1.5288945069E+00,+74.9667332504E+00,+676.3446792E-03,+31.2638923E-03
+209.3125E-06,+1.5298250857E+00,+75.0923613939E+00,+678.3919525E-03,+31.2638923E-03
+209.6500E-06,+1.5348502112E+00,+75.2179895375E+00,+678.3919525E-03,+31.6919586E-03
+209.9875E-06,+1.5389447580E+00,+75.3436176810E+00,+678.3919525E-03,+33.1473838E-03
+210.3250E-06,+1.5398753368E+00,+75.4692458245E+00,+679.7878207E-03,+31.2638923E-03
+210.6625E-06,+1.5449004624E+00,+75.5948739681E+00,+685.4643515E-03,+31.2638923E-03
+211.0000E-06,+1.5489950092E+00,+75.6972376406E+00,+683.4170781E-03,+31.2638923E-03
+211.3375E-06,+1.5489950092E+00,+75.7205021116E+00,+683.8823675E-03,+31.2638923E-03
+211.6750E-06,+1.5489950092E+00,+75.8461302552E+00,+685.9296409E-03,+31.2638923E-03
+212.0125E-06,+1.5499255880E+00,+75.9717583987E+00,+686.3949303E-03,+31.2638923E-03
+212.3500E-06,+1.5549507135E+00,+76.0741220713E+00,+688.4422037E-03,+31.2638923E-03
+212.6875E-06,+1.5590452603E+00,+76.1206510133E+00,+688.4422037E-03,+31.2638923E-03
+213.0250E-06,+1.5590452603E+00,+76.3253783584E+00,+688.4422037E-03,+31.6919586E-03
+213.3625E-06,+1.5590452603E+00,+76.3486428294E+00,+688.9074931E-03,+33.1473838E-03
+213.7000E-06,+1.5599758391E+00,+76.4742709729E+00,+691.8853453E-03,+31.6919586E-03
+214.0375E-06,+1.5650009647E+00,+76.5766346455E+00,+695.9798920E-03,+33.1473838E-03
+214.3750E-06,+1.5700260903E+00,+76.5998991165E+00,+696.9104709E-03,+31.6919586E-03
+214.7125E-06,+1.5741206370E+00,+76.7255272600E+00,+700.0744388E-03,+33.1473838E-03
+215.0500E-06,+1.5741206370E+00,+76.8511554036E+00,+696.4451814E-03,+31.2638923E-03
+215.3875E-06,+1.5741206370E+00,+76.9767835471E+00,+698.4924548E-03,+30.8358261E-03
+215.7250E-06,+1.5750512158E+00,+77.0791472197E+00,+698.9577442E-03,+29.8084670E-03
+216.0625E-06,+1.5800763414E+00,+77.0791472197E+00,+700.5397282E-03,+33.1473838E-03
+216.4000E-06,+1.5851014670E+00,+77.1256761617E+00,+699.4230336E-03,+31.2638923E-03
+216.7375E-06,+1.5891960138E+00,+77.3536679778E+00,+702.5870016E-03,+31.6919586E-03
+217.0750E-06,+1.5882654349E+00,+77.4792961213E+00,+700.3536125E-03,+33.1473838E-03
