Model,MSO68B
Channel,CH1,,Channel,CH2
Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-10,,Sample Interval,1.60000000e-10
Record Length,13750,,Record Length,13750
Zero Index,7287.21484375,,Zero Index,7287.21484375
Vertical Units,V,,Vertical Units,V
,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000
yPosition,-2.580000,,yPosition,-3.620000

Labels,,
TIME,CH1,CH2
-7.67234375e-07,2.56931562e+01,-3.28906250e-01
-7.67074375e-07,2.56600937e+01,-3.24218750e-01
-7.66914375e-07,2.56248750e+01,-2.96875000e-01
-7.66754375e-07,2.55853437e+01,-3.64843750e-01
-7.66594375e-07,2.55436562e+01,-3.76562500e-01
-7.66434375e-07,2.55005312e+01,-3.03906250e-01
-7.66274375e-07,2.54574062e+01,-2.92968750e-01
-7.66114375e-07,2.54150000e+01,-3.35156250e-01
-7.65954375e-07,2.53725938e+01,-3.48437500e-01
-7.65794375e-07,2.53323437e+01,-3.72656250e-01
-7.65634375e-07,2.52920937e+01,-3.32031250e-01
-7.65474375e-07,2.52532813e+01,-2.36718750e-01
-7.65314375e-07,2.52137500e+01,-2.25000000e-01
-7.65154375e-07,2.51742187e+01,-2.00781250e-01
-7.64994375e-07,2.51339687e+01,-1.87500000e-01
-7.64834375e-07,2.50937188e+01,-2.05468750e-01
-7.64674375e-07,2.50549062e+01,-2.55468750e-01
-7.64514375e-07,2.50168125e+01,-3.10937500e-01
-7.64354375e-07,2.49823125e+01,-3.79687500e-01
-7.64194375e-07,2.49506875e+01,-4.57031250e-01
-7.64034375e-07,2.49233750e+01,-4.38281250e-01
-7.63874375e-07,2.49003750e+01,-3.52343750e-01
-7.63714375e-07,2.48824062e+01,-3.40625000e-01
-7.63554375e-07,2.48680312e+01,-3.85937500e-01
-7.63394375e-07,2.48579687e+01,-3.88281250e-01
-7.63234375e-07,2.48515000e+01,-3.58593750e-01
-7.63074375e-07,2.48486250e+01,-3.38281250e-01
-7.62914375e-07,2.48479062e+01,-2.86718750e-01
-7.62754375e-07,2.48500625e+01,-2.55468750e-01
-7.62594375e-07,2.48536563e+01,-3.03906250e-01
-7.62434375e-07,2.48594062e+01,-3.33593750e-01
-7.62274375e-07,2.48673125e+01,-3.31250000e-01
-7.62114375e-07,2.48752187e+01,-3.10156250e-01
-7.61954375e-07,2.48845625e+01,-3.03125000e-01
-7.61794375e-07,2.48946250e+01,-3.45312500e-01
-7.61634375e-07,2.49054062e+01,-3.46875000e-01
-7.61474375e-07,2.49169062e+01,-3.00000000e-01
-7.61314375e-07,2.49284062e+01,-2.94531250e-01
-7.61154375e-07,2.49420625e+01,-3.14843750e-01
-7.60994375e-07,2.49571562e+01,-3.12500000e-01
-7.60834375e-07,2.49736875e+01,-3.21093750e-01
-7.60674375e-07,2.49938125e+01,-3.06250000e-01
-7.60514375e-07,2.50168125e+01,-2.64062500e-01
-7.60354375e-07,2.50434062e+01,-2.29687500e-01
-7.60194375e-07,2.50735938e+01,-1.83593750e-01
-7.60034375e-07,2.51066563e+01,-1.77343750e-01
-7.59874375e-07,2.51418750e+01,-1.82031250e-01
-7.59714375e-07,2.51792500e+01,-2.64843750e-01
-7.59554375e-07,2.52173437e+01,-3.63281250e-01
-7.59394375e-07,2.52561562e+01,-3.91406250e-01
-7.59234375e-07,2.52949687e+01,-3.29687500e-01
-7.59074375e-07,2.53330625e+01,-2.35156250e-01
-7.58914375e-07,2.53718750e+01,-2.30468750e-01
-7.58754375e-07,2.54099687e+01,-2.78125000e-01
-7.58594375e-07,2.54495000e+01,-3.08593750e-01
-7.58434375e-07,2.54890312e+01,-3.21093750e-01
-7.58274375e-07,2.55285625e+01,-3.14843750e-01
-7.58114375e-07,2.55688125e+01,-2.97656250e-01
-7.57954375e-07,2.56076250e+01,-3.18750000e-01
-7.57794375e-07,2.56464375e+01,-3.31250000e-01
-7.57634375e-07,2.56823750e+01,-3.06250000e-01
-7.57474375e-07,2.57161562e+01,-2.85937500e-01
-7.57314375e-07,2.57463437e+01,-2.46875000e-01
-7.57154375e-07,2.57729375e+01,-2.35156250e-01
-7.56994375e-07,2.57952187e+01,-2.15625000e-01
-7.56834375e-07,2.58131875e+01,-2.70312500e-01
-7.56674375e-07,2.58268437e+01,-3.64843750e-01
-7.56514375e-07,2.58354687e+01,-3.35937500e-01
-7.56354375e-07,2.58397812e+01,-2.62500000e-01
-7.56194375e-07,2.58397812e+01,-1.93750000e-01
-7.56034375e-07,2.58361875e+01,-1.65625000e-01
-7.55874375e-07,2.58297187e+01,-2.27343750e-01
-7.55714375e-07,2.58210937e+01,-2.11718750e-01
-7.55554375e-07,2.58110312e+01,-1.74218750e-01
-7.55394375e-07,2.58009687e+01,-1.71093750e-01
-7.55234375e-07,2.57887500e+01,-2.28906250e-01
-7.55074375e-07,2.57765312e+01,-3.17968750e-01
-7.54914375e-07,2.57635937e+01,-3.07031250e-01
-7.54754375e-07,2.57492187e+01,-2.67968750e-01
-7.54594375e-07,2.57326875e+01,-2.53125000e-01
-7.54434375e-07,2.57132812e+01,-2.83593750e-01
-7.54274375e-07,2.56917187e+01,-3.09375000e-01
-7.54114375e-07,2.56687187e+01,-2.93750000e-01
-7.53954375e-07,2.56435625e+01,-2.03125000e-01
-7.53794375e-07,2.56162500e+01,-1.40625000e-01
-7.53634375e-07,2.55889375e+01,-2.04687500e-01
-7.53474375e-07,2.55609062e+01,-2.96093750e-01
-7.53314375e-07,2.55335937e+01,-2.81250000e-01
-7.53154375e-07,2.55070000e+01,-2.03906250e-01
-7.52994375e-07,2.54804062e+01,-2.35156250e-01
-7.52834375e-07,2.54538125e+01,-3.30468750e-01
-7.52674375e-07,2.54265000e+01,-3.54687500e-01
-7.52514375e-07,2.53984687e+01,-2.94531250e-01
-7.52354375e-07,2.53682812e+01,-2.28125000e-01
-7.52194375e-07,2.53359375e+01,-1.69531250e-01
-7.52034375e-07,2.53007187e+01,-1.39843750e-01
-7.51874375e-07,2.52640625e+01,-1.60156250e-01
-7.51714375e-07,2.52252500e+01,-1.83593750e-01
-7.51554375e-07,2.51864375e+01,-2.42968750e-01
-7.51394375e-07,2.51490625e+01,-3.14062500e-01
-7.51234375e-07,2.51131250e+01,-3.26562500e-01
-7.51074375e-07,2.50807812e+01,-2.66406250e-01
-7.50914375e-07,2.50520312e+01,-2.17968750e-01
-7.50754375e-07,2.50275937e+01,-2.31250000e-01
-7.50594375e-07,2.50067500e+01,-2.89843750e-01
-7.50434375e-07,2.49895000e+01,-3.28125000e-01
-7.50274375e-07,2.49751250e+01,-3.02343750e-01
-7.50114375e-07,2.49621875e+01,-3.02343750e-01
-7.49954375e-07,2.49506875e+01,-3.13281250e-01
-7.49794375e-07,2.49406250e+01,-2.96093750e-01
-7.49634375e-07,2.49327187e+01,-2.78125000e-01
-7.49474375e-07,2.49269688e+01,-2.57812500e-01
-7.49314375e-07,2.49240937e+01,-2.67968750e-01
-7.49154375e-07,2.49248125e+01,-2.77343750e-01
-7.48994375e-07,2.49305625e+01,-2.79687500e-01
-7.48834375e-07,2.49406250e+01,-2.36718750e-01
-7.48674375e-07,2.49557187e+01,-2.36718750e-01
-7.48514375e-07,2.49744062e+01,-3.47656250e-01
-7.48354375e-07,2.49959687e+01,-4.00000000e-01
-7.48194375e-07,2.50196875e+01,-3.43750000e-01
-7.48034375e-07,2.50448437e+01,-2.74218750e-01
-7.47874375e-07,2.50692812e+01,-2.89843750e-01
-7.47714375e-07,2.50944375e+01,-3.42187500e-01
-7.47554375e-07,2.51195937e+01,-3.17968750e-01
-7.47394375e-07,2.51461875e+01,-2.70312500e-01
-7.47234375e-07,2.51742187e+01,-2.78125000e-01
-7.47074375e-07,2.52051250e+01,-2.91406250e-01
-7.46914375e-07,2.52389062e+01,-2.87500000e-01
-7.46754375e-07,2.52755625e+01,-3.00781250e-01
-7.46594375e-07,2.53143750e+01,-3.17968750e-01
-7.46434375e-07,2.53546250e+01,-3.67187500e-01
-7.46274375e-07,2.53948750e+01,-3.71093750e-01
-7.46114375e-07,2.54344062e+01,-3.26562500e-01
-7.45954375e-07,2.54696250e+01,-3.18750000e-01
-7.45794375e-07,2.55019687e+01,-3.32812500e-01
-7.45634375e-07,2.55307187e+01,-3.49218750e-01
-7.45474375e-07,2.55551562e+01,-2.96875000e-01
-7.45314375e-07,2.55760000e+01,-2.58593750e-01
-7.45154375e-07,2.55954062e+01,-3.03125000e-01
-7.44994375e-07,2.56126563e+01,-3.54687500e-01
-7.44834375e-07,2.56299062e+01,-3.09375000e-01
-7.44674375e-07,2.56457188e+01,-2.35937500e-01
-7.44514375e-07,2.56622500e+01,-2.42187500e-01
-7.44354375e-07,2.56780625e+01,-2.63281250e-01
-7.44194375e-07,2.56924375e+01,-2.97656250e-01
-7.44034375e-07,2.57053750e+01,-3.37500000e-01
-7.43874375e-07,2.57161562e+01,-3.32812500e-01
-7.43714375e-07,2.57247812e+01,-3.19531250e-01
-7.43554375e-07,2.57312500e+01,-3.21093750e-01
-7.43394375e-07,2.57355625e+01,-3.03125000e-01
-7.43234375e-07,2.57391563e+01,-3.48437500e-01
-7.43074375e-07,2.57420312e+01,-4.41406250e-01
-7.42914375e-07,2.57449062e+01,-4.47656250e-01
-7.42754375e-07,2.57485000e+01,-3.43750000e-01
-7.42594375e-07,2.57513750e+01,-3.10937500e-01
-7.42434375e-07,2.57549687e+01,-3.61718750e-01
-7.42274375e-07,2.57564062e+01,-3.17968750e-01
-7.42114375e-07,2.57564062e+01,-2.60156250e-01
-7.41954375e-07,2.57528125e+01,-2.54687500e-01
-7.41794375e-07,2.57441875e+01,-2.67187500e-01
-7.41634375e-07,2.57319688e+01,-2.89062500e-01
-7.41474375e-07,2.57147187e+01,-3.62500000e-01
-7.41314375e-07,2.56917187e+01,-4.35937500e-01
-7.41154375e-07,2.56651250e+01,-3.35156250e-01
-7.40994375e-07,2.56349375e+01,-2.07031250e-01
-7.40834375e-07,2.56018750e+01,-1.85156250e-01
-7.40674375e-07,2.55659375e+01,-2.42968750e-01
-7.40514375e-07,2.55285625e+01,-3.03906250e-01
-7.40354375e-07,2.54904687e+01,-3.33593750e-01
-7.40194375e-07,2.54523750e+01,-3.71875000e-01
-7.40034375e-07,2.54142812e+01,-3.78906250e-01
-7.39874375e-07,2.53769062e+01,-3.62500000e-01
-7.39714375e-07,2.53416875e+01,-3.11718750e-01
-7.39554375e-07,2.53071875e+01,-2.89062500e-01
-7.39394375e-07,2.52748437e+01,-3.03125000e-01
-7.39234375e-07,2.52417812e+01,-3.28906250e-01
-7.39074375e-07,2.52108750e+01,-3.53125000e-01
-7.38914375e-07,2.51799688e+01,-3.45312500e-01
-7.38754375e-07,2.51490625e+01,-3.60156250e-01
-7.38594375e-07,2.51195937e+01,-3.05468750e-01
-7.38434375e-07,2.50908437e+01,-2.37500000e-01
-7.38274375e-07,2.50642500e+01,-2.72656250e-01
-7.38114375e-07,2.50405313e+01,-3.02343750e-01
-7.37954375e-07,2.50189687e+01,-2.46093750e-01
-7.37794375e-07,2.50002813e+01,-2.14843750e-01
-7.37634375e-07,2.49851875e+01,-2.70312500e-01
-7.37474375e-07,2.49722500e+01,-2.63281250e-01
-7.37314375e-07,2.49621875e+01,-2.14843750e-01
-7.37154375e-07,2.49528437e+01,-2.98437500e-01
-7.36994375e-07,2.49456562e+01,-4.17187500e-01
-7.36834375e-07,2.49391875e+01,-3.39843750e-01
-7.36674375e-07,2.49334375e+01,-2.59375000e-01
-7.36514375e-07,2.49291250e+01,-3.19531250e-01
-7.36354375e-07,2.49255312e+01,-3.57031250e-01
-7.36194375e-07,2.49226562e+01,-3.42968750e-01
-7.36034375e-07,2.49219375e+01,-3.06250000e-01
-7.35874375e-07,2.49233750e+01,-2.78125000e-01
-7.35714375e-07,2.49269688e+01,-2.78125000e-01
-7.35554375e-07,2.49355937e+01,-3.00000000e-01
-7.35394375e-07,2.49463750e+01,-2.88281250e-01
-7.35234375e-07,2.49614687e+01,-2.89062500e-01
-7.35074375e-07,2.49801563e+01,-3.60156250e-01
-7.34914375e-07,2.50017187e+01,-4.05468750e-01
-7.34754375e-07,2.50261562e+01,-3.96093750e-01
-7.34594375e-07,2.50527500e+01,-3.64843750e-01
-7.34434375e-07,2.50807812e+01,-3.10937500e-01
-7.34274375e-07,2.51102500e+01,-2.44531250e-01
-7.34114375e-07,2.51411562e+01,-2.22656250e-01
-7.33954375e-07,2.51735000e+01,-2.86718750e-01
-7.33794375e-07,2.52065625e+01,-3.14843750e-01
-7.33634375e-07,2.52403438e+01,-2.95312500e-01
-7.33474375e-07,2.52741250e+01,-2.84375000e-01
-7.33314375e-07,2.53086250e+01,-3.25000000e-01
-7.33154375e-07,2.53409687e+01,-3.59375000e-01
-7.32994375e-07,2.53725938e+01,-3.24218750e-01
-7.32834375e-07,2.54020625e+01,-3.07812500e-01
-7.32674375e-07,2.54293750e+01,-3.35156250e-01
-7.32514375e-07,2.54552500e+01,-3.64062500e-01
-7.32354375e-07,2.54804062e+01,-3.80468750e-01
-7.32194375e-07,2.55041250e+01,-4.11718750e-01
-7.32034375e-07,2.55264063e+01,-4.25781250e-01
-7.31874375e-07,2.55486875e+01,-3.94531250e-01
-7.31714375e-07,2.55702500e+01,-3.19531250e-01
-7.31554375e-07,2.55903750e+01,-3.01562500e-01
-7.31394375e-07,2.56090625e+01,-3.48437500e-01
-7.31234375e-07,2.56263125e+01,-3.47656250e-01
-7.31074375e-07,2.56406875e+01,-3.04687500e-01
-7.30914375e-07,2.56521875e+01,-2.69531250e-01
-7.30754375e-07,2.56622500e+01,-3.01562500e-01
-7.30594375e-07,2.56694375e+01,-3.78906250e-01
-7.30434375e-07,2.56744687e+01,-4.54687500e-01
-7.30274375e-07,2.56787813e+01,-4.71093750e-01
-7.30114375e-07,2.56816562e+01,-3.89843750e-01
-7.29954375e-07,2.56845312e+01,-2.77343750e-01
-7.29794375e-07,2.56859688e+01,-1.83593750e-01
-7.29634375e-07,2.56859688e+01,-2.03906250e-01
-7.29474375e-07,2.56852500e+01,-3.04687500e-01
-7.29314375e-07,2.56823750e+01,-3.10937500e-01
-7.29154375e-07,2.56766250e+01,-2.69531250e-01
-7.28994375e-07,2.56687187e+01,-3.31250000e-01
-7.28834375e-07,2.56579375e+01,-3.15625000e-01
-7.28674375e-07,2.56435625e+01,-2.02343750e-01
-7.28514375e-07,2.56270312e+01,-1.82812500e-01
-7.28354375e-07,2.56083437e+01,-2.44531250e-01
-7.28194375e-07,2.55875000e+01,-2.93750000e-01
-7.28034375e-07,2.55652187e+01,-2.70312500e-01
-7.27874375e-07,2.55422187e+01,-2.09375000e-01
-7.27714375e-07,2.55185000e+01,-2.04687500e-01
-7.27554375e-07,2.54940625e+01,-2.89843750e-01
-7.27394375e-07,2.54689062e+01,-3.89062500e-01
-7.27234375e-07,2.54437500e+01,-3.30468750e-01
-7.27074375e-07,2.54178750e+01,-2.25000000e-01
-7.26914375e-07,2.53927188e+01,-1.84375000e-01
-7.26754375e-07,2.53668437e+01,-1.91406250e-01
-7.26594375e-07,2.53424062e+01,-2.42187500e-01
-7.26434375e-07,2.53186875e+01,-2.78906250e-01
-7.26274375e-07,2.52956875e+01,-3.21875000e-01
-7.26114375e-07,2.52741250e+01,-3.05468750e-01
-7.25954375e-07,2.52532813e+01,-2.31250000e-01
-7.25794375e-07,2.52331563e+01,-2.10937500e-01
-7.25634375e-07,2.52137500e+01,-2.43750000e-01
-7.25474375e-07,2.51957812e+01,-2.54687500e-01
-7.25314375e-07,2.51778125e+01,-2.50781250e-01
-7.25154375e-07,2.51605625e+01,-3.00781250e-01
-7.24994375e-07,2.51425937e+01,-3.60937500e-01
-7.24834375e-07,2.51260625e+01,-3.64062500e-01
-7.24674375e-07,2.51080937e+01,-2.41406250e-01
-7.24514375e-07,2.50908437e+01,-1.76562500e-01
-7.24354375e-07,2.50735938e+01,-3.19531250e-01
-7.24194375e-07,2.50563437e+01,-4.21875000e-01
-7.24034375e-07,2.50405313e+01,-3.39062500e-01
-7.23874375e-07,2.50247187e+01,-2.65625000e-01
-7.23714375e-07,2.50110625e+01,-2.90625000e-01
-7.23554375e-07,2.50002813e+01,-3.32812500e-01
-7.23394375e-07,2.49923750e+01,-3.32031250e-01
-7.23234375e-07,2.49873438e+01,-3.09375000e-01
-7.23074375e-07,2.49859062e+01,-3.26562500e-01
-7.22914375e-07,2.49887812e+01,-3.33593750e-01
-7.22754375e-07,2.49952500e+01,-2.96875000e-01
-7.22594375e-07,2.50038750e+01,-2.56250000e-01
-7.22434375e-07,2.50160937e+01,-2.42968750e-01
-7.22274375e-07,2.50290312e+01,-2.58593750e-01
-7.22114375e-07,2.50441250e+01,-3.03906250e-01
-7.21954375e-07,2.50585000e+01,-3.20312500e-01
-7.21794375e-07,2.50735938e+01,-2.31250000e-01
-7.21634375e-07,2.50879687e+01,-1.64062500e-01
-7.21474375e-07,2.51030625e+01,-1.29687500e-01
-7.21314375e-07,2.51195937e+01,-1.92968750e-01
-7.21154375e-07,2.51375625e+01,-3.10937500e-01
-7.20994375e-07,2.51584062e+01,-3.33593750e-01
-7.20834375e-07,2.51828437e+01,-3.12500000e-01
-7.20674375e-07,2.52101562e+01,-3.26562500e-01
-7.20514375e-07,2.52410625e+01,-3.26562500e-01
-7.20354375e-07,2.52748437e+01,-2.35937500e-01
-7.20194375e-07,2.53093437e+01,-2.17968750e-01
-7.20034375e-07,2.53431250e+01,-3.09375000e-01
-7.19874375e-07,2.53769062e+01,-2.37500000e-01
-7.19714375e-07,2.54078125e+01,-1.54687500e-01
-7.19554375e-07,2.54358437e+01,-2.10156250e-01
-7.19394375e-07,2.54617187e+01,-2.28125000e-01
-7.19234375e-07,2.54840000e+01,-2.62500000e-01
-7.19074375e-07,2.55034062e+01,-3.51562500e-01
-7.18914375e-07,2.55206562e+01,-3.88281250e-01
-7.18754375e-07,2.55357500e+01,-3.35156250e-01
-7.18594375e-07,2.55501250e+01,-2.32031250e-01
-7.18434375e-07,2.55623437e+01,-1.25000000e-01
-7.18274375e-07,2.55738437e+01,-1.98437500e-01
-7.18114375e-07,2.55846250e+01,-3.11718750e-01
-7.17954375e-07,2.55954062e+01,-2.84375000e-01
-7.17794375e-07,2.56047500e+01,-2.43750000e-01
-7.17634375e-07,2.56140937e+01,-1.42968750e-01
-7.17474375e-07,2.56220000e+01,-9.06250000e-02
-7.17314375e-07,2.56299062e+01,-2.04687500e-01
-7.17154375e-07,2.56363750e+01,-3.14062500e-01
-7.16994375e-07,2.56428437e+01,-2.93750000e-01
-7.16834375e-07,2.56471562e+01,-2.45312500e-01
-7.16674375e-07,2.56500312e+01,-2.03906250e-01
-7.16514375e-07,2.56521875e+01,-1.92968750e-01
-7.16354375e-07,2.56529063e+01,-2.61718750e-01
-7.16194375e-07,2.56521875e+01,-3.25781250e-01
-7.16034375e-07,2.56507500e+01,-3.55468750e-01
-7.15874375e-07,2.56471562e+01,-3.32812500e-01
-7.15714375e-07,2.56428437e+01,-3.06250000e-01
-7.15554375e-07,2.56363750e+01,-2.81250000e-01
-7.15394375e-07,2.56277500e+01,-2.72656250e-01
-7.15234375e-07,2.56176875e+01,-2.92968750e-01
-7.15074375e-07,2.56054688e+01,-2.83593750e-01
-7.14914375e-07,2.55910937e+01,-2.50000000e-01
-7.14754375e-07,2.55760000e+01,-2.38281250e-01
-7.14594375e-07,2.55594688e+01,-2.92968750e-01
-7.14434375e-07,2.55422187e+01,-3.38281250e-01
-7.14274375e-07,2.55242500e+01,-3.26562500e-01
-7.14114375e-07,2.55062813e+01,-3.50000000e-01
-7.13954375e-07,2.54868750e+01,-3.85937500e-01
-7.13794375e-07,2.54681875e+01,-3.36718750e-01
-7.13634375e-07,2.54473437e+01,-2.28906250e-01
-7.13474375e-07,2.54257812e+01,-2.10156250e-01
-7.13314375e-07,2.54027812e+01,-3.00000000e-01
-7.13154375e-07,2.53783437e+01,-3.56250000e-01
-7.12994375e-07,2.53510312e+01,-3.12500000e-01
-7.12834375e-07,2.53222812e+01,-2.72656250e-01
-7.12674375e-07,2.52928125e+01,-2.70312500e-01
-7.12514375e-07,2.52619062e+01,-2.64062500e-01
-7.12354375e-07,2.52310000e+01,-2.45312500e-01
-7.12194375e-07,2.52015312e+01,-1.91406250e-01
-7.12034375e-07,2.51742187e+01,-1.50000000e-01
-7.11874375e-07,2.51490625e+01,-1.37500000e-01
-7.11714375e-07,2.51282187e+01,-1.92968750e-01
-7.11554375e-07,2.51102500e+01,-2.71093750e-01
-7.11394375e-07,2.50965937e+01,-2.64062500e-01
-7.11234375e-07,2.50865313e+01,-2.82031250e-01
-7.11074375e-07,2.50800625e+01,-2.39062500e-01
-7.10914375e-07,2.50757500e+01,-1.60156250e-01
-7.10754375e-07,2.50735938e+01,-1.07031250e-01
-7.10594375e-07,2.50728750e+01,-1.21875000e-01
-7.10434375e-07,2.50728750e+01,-2.10156250e-01
-7.10274375e-07,2.50735938e+01,-2.47656250e-01
-7.10114375e-07,2.50743125e+01,-2.56250000e-01
-7.09954375e-07,2.50750312e+01,-2.56250000e-01
-7.09794375e-07,2.50771875e+01,-2.93750000e-01
-7.09634375e-07,2.50800625e+01,-3.14843750e-01
-7.09474375e-07,2.50850937e+01,-2.79687500e-01
-7.09314375e-07,2.50915625e+01,-1.92187500e-01
-7.09154375e-07,2.51009062e+01,-1.89062500e-01
-7.08994375e-07,2.51116875e+01,-2.69531250e-01
-7.08834375e-07,2.51246250e+01,-2.36718750e-01
-7.08674375e-07,2.51382812e+01,-2.37500000e-01
-7.08514375e-07,2.51526562e+01,-2.86718750e-01
-7.08354375e-07,2.51670313e+01,-2.63281250e-01
-7.08194375e-07,2.51821250e+01,-2.19531250e-01
-7.08034375e-07,2.51965000e+01,-2.57812500e-01
-7.07874375e-07,2.52123125e+01,-3.34375000e-01
-7.07714375e-07,2.52288437e+01,-3.42187500e-01
-7.07554375e-07,2.52453750e+01,-3.25000000e-01
-7.07394375e-07,2.52633437e+01,-3.49218750e-01
-7.07234375e-07,2.52820312e+01,-3.27343750e-01
-7.07074375e-07,2.53000000e+01,-2.21875000e-01
-7.06914375e-07,2.53179687e+01,-1.89843750e-01
-7.06754375e-07,2.53352187e+01,-2.12500000e-01
-7.06594375e-07,2.53510312e+01,-2.18750000e-01
-7.06434375e-07,2.53668437e+01,-2.00000000e-01
-7.06274375e-07,2.53805000e+01,-1.78906250e-01
-7.06114375e-07,2.53955937e+01,-2.03906250e-01
-7.05954375e-07,2.54099687e+01,-2.23437500e-01
-7.05794375e-07,2.54250625e+01,-2.22656250e-01
-7.05634375e-07,2.54408750e+01,-2.35156250e-01
-7.05474375e-07,2.54566875e+01,-2.90625000e-01
-7.05314375e-07,2.54725000e+01,-3.07031250e-01
-7.05154375e-07,2.54868750e+01,-2.67187500e-01
-7.04994375e-07,2.55005312e+01,-2.39843750e-01
-7.04834375e-07,2.55120312e+01,-2.57031250e-01
-7.04674375e-07,2.55213750e+01,-3.02343750e-01
-7.04514375e-07,2.55278437e+01,-2.87500000e-01
-7.04354375e-07,2.55314375e+01,-2.51562500e-01
-7.04194375e-07,2.55314375e+01,-3.42187500e-01
-7.04034375e-07,2.55292812e+01,-3.89062500e-01
-7.03874375e-07,2.55242500e+01,-2.76562500e-01
-7.03714375e-07,2.55177812e+01,-2.15625000e-01
-7.03554375e-07,2.55098750e+01,-2.24218750e-01
-7.03394375e-07,2.55019687e+01,-2.64843750e-01
-7.03234375e-07,2.54947812e+01,-2.88281250e-01
-7.03074375e-07,2.54890312e+01,-3.53125000e-01
-7.02914375e-07,2.54832812e+01,-4.11718750e-01
-7.02754375e-07,2.54782500e+01,-3.64062500e-01
-7.02594375e-07,2.54739375e+01,-3.17968750e-01
-7.02434375e-07,2.54696250e+01,-3.45312500e-01
-7.02274375e-07,2.54638750e+01,-3.38281250e-01
-7.02114375e-07,2.54566875e+01,-2.75781250e-01
-7.01954375e-07,2.54480625e+01,-2.76562500e-01
-7.01794375e-07,2.54380000e+01,-2.92968750e-01
-7.01634375e-07,2.54257812e+01,-2.28906250e-01
-7.01474375e-07,2.54121250e+01,-1.95312500e-01
-7.01314375e-07,2.53970312e+01,-2.18750000e-01
-7.01154375e-07,2.53797813e+01,-2.89062500e-01
-7.00994375e-07,2.53610937e+01,-3.07812500e-01
-7.00834375e-07,2.53409687e+01,-2.99218750e-01
-7.00674375e-07,2.53186875e+01,-2.91406250e-01
-7.00514375e-07,2.52956875e+01,-2.62500000e-01
-7.00354375e-07,2.52719687e+01,-2.97656250e-01
-7.00194375e-07,2.52489687e+01,-3.71875000e-01
-7.00034375e-07,2.52259687e+01,-3.62500000e-01
-6.99874375e-07,2.52051250e+01,-2.82031250e-01
-6.99714375e-07,2.51850000e+01,-2.48437500e-01
-6.99554375e-07,2.51677500e+01,-3.17187500e-01
-6.99394375e-07,2.51519375e+01,-3.36718750e-01
-6.99234375e-07,2.51375625e+01,-2.56250000e-01
-6.99074375e-07,2.51239062e+01,-2.50781250e-01
-6.98914375e-07,2.51109687e+01,-2.88281250e-01
-6.98754375e-07,2.50994687e+01,-3.36718750e-01
-6.98594375e-07,2.50879687e+01,-4.02343750e-01
-6.98434375e-07,2.50779062e+01,-3.71875000e-01
-6.98274375e-07,2.50685625e+01,-3.14062500e-01
-6.98114375e-07,2.50606563e+01,-3.62500000e-01
-6.97954375e-07,2.50541875e+01,-4.17187500e-01
-6.97794375e-07,2.50491562e+01,-3.73437500e-01
-6.97634375e-07,2.50455625e+01,-2.82812500e-01
-6.97474375e-07,2.50441250e+01,-2.61718750e-01
-6.97314375e-07,2.50441250e+01,-2.64843750e-01
-6.97154375e-07,2.50448437e+01,-2.33593750e-01
-6.96994375e-07,2.50470000e+01,-2.22656250e-01
-6.96834375e-07,2.50484375e+01,-2.33593750e-01
-6.96674375e-07,2.50505937e+01,-1.89062500e-01
-6.96514375e-07,2.50527500e+01,-1.72656250e-01
-6.96354375e-07,2.50541875e+01,-3.26562500e-01
-6.96194375e-07,2.50549062e+01,-4.82031250e-01
-6.96034375e-07,2.50563437e+01,-4.84375000e-01
-6.95874375e-07,2.50585000e+01,-3.85937500e-01
-6.95714375e-07,2.50620937e+01,-3.04687500e-01
-6.95554375e-07,2.50678437e+01,-2.42968750e-01
-6.95394375e-07,2.50764687e+01,-1.99218750e-01
-6.95234375e-07,2.50872500e+01,-2.75000000e-01
-6.95074375e-07,2.51016250e+01,-3.94531250e-01
-6.94914375e-07,2.51188750e+01,-4.07031250e-01
-6.94754375e-07,2.51390000e+01,-3.03125000e-01
-6.94594375e-07,2.51598438e+01,-2.46093750e-01
-6.94434375e-07,2.51821250e+01,-2.94531250e-01
-6.94274375e-07,2.52051250e+01,-3.01562500e-01
-6.94114375e-07,2.52274062e+01,-2.53125000e-01
-6.93954375e-07,2.52496875e+01,-2.01562500e-01
-6.93794375e-07,2.52712500e+01,-1.71093750e-01
-6.93634375e-07,2.52906562e+01,-1.69531250e-01
-6.93474375e-07,2.53093437e+01,-1.94531250e-01
-6.93314375e-07,2.53273125e+01,-2.11718750e-01
-6.93154375e-07,2.53438437e+01,-2.70312500e-01
-6.92994375e-07,2.53603750e+01,-3.42187500e-01
-6.92834375e-07,2.53761875e+01,-3.60156250e-01
