Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.16796875
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.69146875e-07,1.34375000e-02
-2.68986875e-07,-1.70312500e-02
-2.68826875e-07,-4.28125000e-02
-2.68666875e-07,1.87500000e-03
-2.68506875e-07,1.79687500e-02
-2.68346875e-07,-3.79687500e-02
-2.68186875e-07,-4.06250000e-02
-2.68026875e-07,1.25000000e-02
-2.67866875e-07,2.65625000e-03
-2.67706875e-07,-2.35937500e-02
-2.67546875e-07,8.28125000e-03
-2.67386875e-07,1.90625000e-02
-2.67226875e-07,-1.03125000e-02
-2.67066875e-07,-1.18750000e-02
-2.66906875e-07,-1.12500000e-02
-2.66746875e-07,-2.23437500e-02
-2.66586875e-07,-5.93750000e-03
-2.66426875e-07,-1.07812500e-02
-2.66266875e-07,-5.12500000e-02
-2.66106875e-07,-3.73437500e-02
-2.65946875e-07,4.21875000e-03
-2.65786875e-07,-1.82812500e-02
-2.65626875e-07,-4.10937500e-02
-2.65466875e-07,3.75000000e-03
-2.65306875e-07,2.57812500e-02
-2.65146875e-07,-2.71875000e-02
-2.64986875e-07,-5.42187500e-02
-2.64826875e-07,-8.59375000e-03
-2.64666875e-07,1.07812500e-02
-2.64506875e-07,-2.15625000e-02
-2.64346875e-07,-1.48437500e-02
-2.64186875e-07,1.01562500e-02
-2.64026875e-07,-2.73437500e-02
-2.63866875e-07,-6.04687500e-02
-2.63706875e-07,-2.68750000e-02
-2.63546875e-07,4.21875000e-03
-2.63386875e-07,2.65625000e-03
-2.63226875e-07,-7.81250000e-03
-2.63066875e-07,-3.21875000e-02
-2.62906875e-07,-3.65625000e-02
-2.62746875e-07,-1.37500000e-02
-2.62586875e-07,-3.56250000e-02
-2.62426875e-07,-7.32812500e-02
-2.62266875e-07,-4.31250000e-02
-2.62106875e-07,-1.93750000e-02
-2.61946875e-07,-7.06250000e-02
-2.61786875e-07,-8.67187500e-02
-2.61626875e-07,-2.18750000e-02
-2.61466875e-07,1.71875000e-03
-2.61306875e-07,-4.26562500e-02
-2.61146875e-07,-5.01562500e-02
-2.60986875e-07,-1.81250000e-02
-2.60826875e-07,-2.60937500e-02
-2.60666875e-07,-5.39062500e-02
-2.60506875e-07,-4.46875000e-02
-2.60346875e-07,-2.01562500e-02
-2.60186875e-07,-1.54687500e-02
-2.60026875e-07,-2.81250000e-02
-2.59866875e-07,-3.78125000e-02
-2.59706875e-07,-2.18750000e-02
-2.59546875e-07,-7.96875000e-03
-2.59386875e-07,-3.70312500e-02
-2.59226875e-07,-5.29687500e-02
-2.59066875e-07,-1.73437500e-02
-2.58906875e-07,-1.98437500e-02
-2.58746875e-07,-7.59375000e-02
-2.58586875e-07,-7.12500000e-02
-2.58426875e-07,-1.21875000e-02
-2.58266875e-07,-1.25000000e-02
-2.58106875e-07,-5.42187500e-02
-2.57946875e-07,-4.67187500e-02
-2.57786875e-07,-1.07812500e-02
-2.57626875e-07,-1.06250000e-02
-2.57466875e-07,-3.00000000e-02
-2.57306875e-07,-3.15625000e-02
-2.57146875e-07,-2.90625000e-02
-2.56986875e-07,-3.39062500e-02
-2.56826875e-07,-3.60937500e-02
-2.56666875e-07,-4.43750000e-02
-2.56506875e-07,-4.57812500e-02
-2.56346875e-07,-1.81250000e-02
-2.56186875e-07,-1.89062500e-02
-2.56026875e-07,-6.78125000e-02
-2.55866875e-07,-6.21875000e-02
-2.55706875e-07,-7.50000000e-03
-2.55546875e-07,-2.73437500e-02
-2.55386875e-07,-7.23437500e-02
-2.55226875e-07,-3.12500000e-02
-2.55066875e-07,4.68750000e-04
-2.54906875e-07,-5.48437500e-02
