Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,7500
Zero Index,1949.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-2.28287500e-07,-5.45312500e-02
-2.28127500e-07,-2.26562500e-02
-2.27967500e-07,-7.03125000e-03
-2.27807500e-07,-3.57812500e-02
-2.27647500e-07,-5.56250000e-02
-2.27487500e-07,-3.70312500e-02
-2.27327500e-07,-2.81250000e-02
-2.27167500e-07,-4.79687500e-02
-2.27007500e-07,-4.06250000e-02
-2.26847500e-07,1.25000000e-03
-2.26687500e-07,-1.87500000e-03
-2.26527500e-07,-5.48437500e-02
-2.26367500e-07,-5.93750000e-02
-2.26207500e-07,-7.81250000e-03
-2.26047500e-07,-7.81250000e-04
-2.25887500e-07,-4.25000000e-02
-2.25727500e-07,-4.18750000e-02
-2.25567500e-07,-1.87500000e-03
-2.25407500e-07,1.87500000e-03
-2.25247500e-07,-3.34375000e-02
-2.25087500e-07,-5.60937500e-02
-2.24927500e-07,-3.92187500e-02
-2.24767500e-07,-7.18750000e-03
-2.24607500e-07,-1.73437500e-02
-2.24447500e-07,-6.26562500e-02
-2.24287500e-07,-6.04687500e-02
-2.24127500e-07,-1.98437500e-02
-2.23967500e-07,-2.43750000e-02
-2.23807500e-07,-4.42187500e-02
-2.23647500e-07,-2.29687500e-02
-2.23487500e-07,-1.76562500e-02
-2.23327500e-07,-4.40625000e-02
-2.23167500e-07,-2.73437500e-02
-2.23007500e-07,1.10937500e-02
-2.22847500e-07,-4.21875000e-03
-2.22687500e-07,-4.40625000e-02
-2.22527500e-07,-4.76562500e-02
-2.22367500e-07,-2.46875000e-02
-2.22207500e-07,-1.64062500e-02
-2.22047500e-07,-4.28125000e-02
-2.21887500e-07,-6.46875000e-02
-2.21727500e-07,-3.37500000e-02
-2.21567500e-07,1.56250000e-04
-2.21407500e-07,-2.64062500e-02
-2.21247500e-07,-5.43750000e-02
-2.21087500e-07,-2.56250000e-02
-2.20927500e-07,-7.34375000e-03
-2.20767500e-07,-3.70312500e-02
-2.20607500e-07,-3.84375000e-02
-2.20447500e-07,7.03125000e-03
-2.20287500e-07,1.57812500e-02
