Model,MSO68B
Channel,CH8
Label,
Waveform Type,ANALOG
Digital Type,None
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,12500
Zero Index,749.79687500
Vertical Units,V
,
ANALOG_Thumbnail,
yOffset,0.000000
yPosition,0.440000

Labels,
TIME,CH8
-4.46075000e-08,-1.12500000e-01
-4.44475000e-08,-1.29062500e-01
-4.42875000e-08,-7.78125000e-02
-4.41275000e-08,-8.21875000e-02
-4.39675000e-08,-1.34687500e-01
-4.38075000e-08,-9.62500000e-02
-4.36475000e-08,-2.93750000e-02
-4.34875000e-08,-8.12500000e-02
-4.33275000e-08,-1.56562500e-01
-4.31675000e-08,-1.17187500e-01
-4.30075000e-08,-5.68750000e-02
-4.28475000e-08,-9.00000000e-02
-4.26875000e-08,-1.53750000e-01
-4.25275000e-08,-1.53125000e-01
-4.23675000e-08,-9.90625000e-02
-4.22075000e-08,-7.06250000e-02
-4.20475000e-08,-1.03125000e-01
-4.18875000e-08,-1.30625000e-01
-4.17275000e-08,-1.06875000e-01
-4.15675000e-08,-9.84375000e-02
-4.14075000e-08,-1.27500000e-01
-4.12475000e-08,-1.09062500e-01
-4.10875000e-08,-5.84375000e-02
-4.09275000e-08,-7.68750000e-02
-4.07675000e-08,-1.13125000e-01
-4.06075000e-08,-7.59375000e-02
-4.04475000e-08,-5.18750000e-02
-4.02875000e-08,-1.07812500e-01
-4.01275000e-08,-1.55312500e-01
-3.99675000e-08,-1.49687500e-01
-3.98075000e-08,-1.17812500e-01
-3.96475000e-08,-7.87500000e-02
-3.94875000e-08,-8.78125000e-02
-3.93275000e-08,-1.34062500e-01
-3.91675000e-08,-1.12187500e-01
-3.90075000e-08,-6.62500000e-02
-3.88475000e-08,-1.16250000e-01
-3.86875000e-08,-1.59062500e-01
-3.85275000e-08,-8.46875000e-02
-3.83675000e-08,-4.28125000e-02
-3.82075000e-08,-1.20312500e-01
-3.80475000e-08,-1.60000000e-01
-3.78875000e-08,-1.06875000e-01
-3.77275000e-08,-8.37500000e-02
-3.75675000e-08,-1.12187500e-01
-3.74075000e-08,-1.25937500e-01
-3.72475000e-08,-1.19375000e-01
-3.70875000e-08,-9.59375000e-02
-3.69275000e-08,-8.56250000e-02
-3.67675000e-08,-1.34687500e-01
-3.66075000e-08,-1.47500000e-01
-3.64475000e-08,-6.21875000e-02
-3.62875000e-08,-4.15625000e-02
-3.61275000e-08,-1.20937500e-01
-3.59675000e-08,-1.16875000e-01
-3.58075000e-08,-7.09375000e-02
-3.56475000e-08,-1.35312500e-01
-3.54875000e-08,-1.79062500e-01
-3.53275000e-08,-1.01875000e-01
-3.51675000e-08,-7.68750000e-02
-3.50075000e-08,-1.38125000e-01
-3.48475000e-08,-1.08750000e-01
-3.46875000e-08,-1.78125000e-02
-3.45275000e-08,-4.75000000e-02
-3.43675000e-08,-1.47187500e-01
-3.42075000e-08,-1.53437500e-01
-3.40475000e-08,-1.15312500e-01
-3.38875000e-08,-1.42812500e-01
-3.37275000e-08,-1.62500000e-01
-3.35675000e-08,-1.14062500e-01
-3.34075000e-08,-8.90625000e-02
-3.32475000e-08,-1.13750000e-01
-3.30875000e-08,-1.12187500e-01
-3.29275000e-08,-9.31250000e-02
-3.27675000e-08,-1.11562500e-01
-3.26075000e-08,-1.40937500e-01
-3.24475000e-08,-1.34062500e-01
-3.22875000e-08,-9.50000000e-02
-3.21275000e-08,-7.18750000e-02
-3.19675000e-08,-1.05312500e-01
-3.18075000e-08,-1.57812500e-01
-3.16475000e-08,-1.55625000e-01
-3.14875000e-08,-1.01562500e-01
-3.13275000e-08,-6.90625000e-02
-3.11675000e-08,-9.59375000e-02
-3.10075000e-08,-1.20625000e-01
-3.08475000e-08,-7.96875000e-02
-3.06875000e-08,-5.43750000e-02
-3.05275000e-08,-1.21875000e-01
-3.03675000e-08,-1.60312500e-01
-3.02075000e-08,-9.84375000e-02
-3.00475000e-08,-7.93750000e-02
-2.98875000e-08,-1.22500000e-01
-2.97275000e-08,-9.56250000e-02
-2.95675000e-08,-4.34375000e-02
-2.94075000e-08,-5.21875000e-02
-2.92475000e-08,-5.21875000e-02
-2.90875000e-08,-4.75000000e-02
-2.89275000e-08,-1.00625000e-01
-2.87675000e-08,-1.37187500e-01
-2.86075000e-08,-1.22500000e-01
-2.84475000e-08,-1.11875000e-01
-2.82875000e-08,-6.71875000e-02
-2.81275000e-08,3.75000000e-03
-2.79675000e-08,-6.25000000e-04
-2.78075000e-08,-4.40625000e-02
-2.76475000e-08,-6.40625000e-02
-2.74875000e-08,-1.12500000e-01
-2.73275000e-08,-1.54687500e-01
-2.71675000e-08,-1.32812500e-01
-2.70075000e-08,-1.47187500e-01
-2.68475000e-08,-2.02500000e-01
-2.66875000e-08,-1.74062500e-01
-2.65275000e-08,-1.16562500e-01
-2.63675000e-08,-1.23125000e-01
-2.62075000e-08,-1.19375000e-01
-2.60475000e-08,-9.06250000e-02
-2.58875000e-08,-9.65625000e-02
-2.57275000e-08,-9.59375000e-02
-2.55675000e-08,-9.90625000e-02
-2.54075000e-08,-1.81562500e-01
-2.52475000e-08,-2.53437500e-01
-2.50875000e-08,-2.14375000e-01
-2.49275000e-08,-1.87500000e-01
-2.47675000e-08,-2.66250000e-01
-2.46075000e-08,-3.11875000e-01
-2.44475000e-08,-2.41562500e-01
-2.42875000e-08,-1.92187500e-01
-2.41275000e-08,-2.18125000e-01
-2.39675000e-08,-1.79062500e-01
-2.38075000e-08,-5.37500000e-02
-2.36475000e-08,4.06250000e-03
-2.34875000e-08,-3.00000000e-02
-2.33275000e-08,-3.59375000e-02
-2.31675000e-08,2.59375000e-02
-2.30075000e-08,1.01875000e-01
-2.28475000e-08,1.40625000e-01
-2.26875000e-08,1.37187500e-01
-2.25275000e-08,1.32812500e-01
-2.23675000e-08,1.21250000e-01
-2.22075000e-08,4.25000000e-02
-2.20475000e-08,-5.53125000e-02
-2.18875000e-08,-8.93750000e-02
-2.17275000e-08,-1.31875000e-01
-2.15675000e-08,-2.37500000e-01
-2.14075000e-08,-2.88437500e-01
-2.12475000e-08,-2.62500000e-01
-2.10875000e-08,-3.08437500e-01
-2.09275000e-08,-4.20937500e-01
-2.07675000e-08,-4.26562500e-01
-2.06075000e-08,-3.13437500e-01
-2.04475000e-08,-2.37500000e-01
-2.02875000e-08,-2.40625000e-01
-2.01275000e-08,-2.00937500e-01
-1.99675000e-08,-7.71875000e-02
-1.98075000e-08,3.12500000e-03
-1.96475000e-08,3.43750000e-03
-1.94875000e-08,6.34375000e-02
-1.93275000e-08,1.95000000e-01
-1.91675000e-08,2.50312500e-01
-1.90075000e-08,2.27812500e-01
-1.88475000e-08,2.16250000e-01
-1.86875000e-08,1.79687500e-01
-1.85275000e-08,7.25000000e-02
-1.83675000e-08,-5.46875000e-02
-1.82075000e-08,-1.32500000e-01
-1.80475000e-08,-1.42812500e-01
-1.78875000e-08,-1.75312500e-01
-1.77275000e-08,-2.91875000e-01
-1.75675000e-08,-3.55625000e-01
-1.74075000e-08,-2.88125000e-01
-1.72475000e-08,-2.48125000e-01
-1.70875000e-08,-2.94062500e-01
-1.69275000e-08,-2.89687500e-01
-1.67675000e-08,-2.08125000e-01
-1.66075000e-08,-1.27500000e-01
-1.64475000e-08,-6.71875000e-02
-1.62875000e-08,-1.84375000e-02
-1.61275000e-08,3.31250000e-02
-1.59675000e-08,8.37500000e-02
-1.58075000e-08,9.75000000e-02
-1.56475000e-08,1.12187500e-01
-1.54875000e-08,1.66562500e-01
-1.53275000e-08,1.48750000e-01
-1.51675000e-08,1.40625000e-02
-1.50075000e-08,-6.93750000e-02
-1.48475000e-08,-3.62500000e-02
-1.46875000e-08,-3.87500000e-02
-1.45275000e-08,-1.44375000e-01
-1.43675000e-08,-2.29687500e-01
-1.42075000e-08,-2.19062500e-01
-1.40475000e-08,-2.14375000e-01
